Year,City,YP_Section,Name,Address,Cuisine
1996,Scarborough,Restaurants,Great Italian Pizza,3160 Eglinton E,
1996,Scarborough,Restaurants,Greek Tycoon Restaurant,1101 Brock S,
1996,Scarborough,Restaurants,Green Turtle Cafe,4505 Sheppard Ave,
1996,Scarborough,Restaurants,Gu Mi Japanese & Korean Restaurant,1801 Lawrence Av E,
1996,Scarborough,Restaurants,Guildwood Pizza & Burgers,123 Guildwood Pkwy,
1996,Scarborough,Restaurants,Guildy's Restaurant,113 Guildwood Pkwy,
1996,Scarborough,Restaurants,Happy Valley Take-out Service,266 Markham Rd,
1996,Scarborough,Restaurants,Happy Wok,2301 Brimley,
1996,Scarborough,Restaurants,Happyland Restaurant,3218 Eglinton E,
1996,Scarborough,Restaurants,Harry's Drive-In,2280 Lawrence Av E,
1996,Scarborough,Restaurants,Hearty Burger,3131 Danforth Av,
1996,Scarborough,Restaurants,Heaven's Gates Restaurant & Pizza,433 Cornstock,
1996,Scarborough,Restaurants,Harvey's Restaurants,3520 Danforth Av,
1996,Scarborough,Restaurants,Harvey's Restaurants,3490 Kingston Rd,
1996,Scarborough,Restaurants,Harvey's Restaurants,2310 Lawrence Av E,
1996,Scarborough,Restaurants,Harvey's Restaurants,2650 Lawrence Av E,
1996,Scarborough,Restaurants,Harvey's Restaurants,3580 McNicoll Av,
1996,Scarborough,Restaurants,Harvey's Restaurants,1100 O'Connor Dr,
1996,Scarborough,Restaurants,Harvey's Restaurants,4415 Sheppard Av E,
1996,Scarborough,Restaurants,Harvey's Restaurants,60 TUxedo Crt,
1996,Scarborough,Restaurants,Harvey's Restaurants,2555 Victoria Park,
1996,Scarborough,Restaurants,Harvey's Restaurants,3453 Victoria Park,
1996,Scarborough,Restaurants,Hennessy's Sports Bar & Grill,2839 Eglinton E,
1996,Scarborough,Restaurants,Ho Garden Restaurant Inc,240 Alton Towers Cir,
1996,Scarborough,Restaurants,Hokkiado Japanese Noodle House,355 Bamburgh Cir,
1996,Scarborough,Restaurants,Hollywood Grill,1 Ellesmere,
1996,Scarborough,Restaurants,Home Burger,1 Centre,
1996,Scarborough,Restaurants,Homestead Family Restaurant,Cedar Heights Plaza,
1996,Scarborough,Restaurants,Hong Kong Express,1571 Sandhurst Cir,
1996,Scarborough,Restaurants,Hong Kong Wok Seafood Noodles,2347 Kennedy,
1996,Scarborough,Restaurants,Hopper Hut,880 Ellesmere,
1996,Scarborough,Restaurants,Hot HOuse Cafe,35 Church,
1996,Scarborough,Restaurants,Hung Food CO Ltd,23 Glen Watford Dr,
1996,Scarborough,Restaurants,Hung Wei Gourmet Inc,3290 Midland,
1996,Scarborough,Restaurants,Huntingwood Restaurant & Bar Ltd,2351 Brimley,
1996,Scarborough,Restaurants,Hyland Family Restaurant,4515 Kingston Rd,
1996,Scarborough,Restaurants,Hy's Steak House,73 Richmond W,
1996,Scarborough,Restaurants,Ichiban Fish Market,3517 Kennedy,
1996,Scarborough,Restaurants,Il Cibo Express Cafe,820 Denison,
1996,Scarborough,Restaurants,Indian Flavour,595 Bay,Indian
1996,Scarborough,Restaurants,Indie's Paradise,646 Danforth Rd,
1996,Scarborough,Restaurants,Irie fish & Veggie West Indian Food Take Out,461 Pharmacy Av,
1996,Scarborough,Restaurants,Italia Pizza,3380 Kennedy,
1996,Scarborough,Restaurants,JD's Uptown,1710 Eglinton E,
1996,Scarborough,Restaurants,JL's Brickyard Bar & Grill,55 Nugget,
1996,Scarborough,Restaurants,J&P BUrgers & Subs,1738 Victoria Park,
1996,Scarborough,Restaurants,J R Hamburgers & Submarines,2420 Eglinton E,
1996,Scarborough,Restaurants,J&R Restaurant,1197 Birchmount,
1996,Scarborough,Restaurants,Jam-Dees Jerk Pit,3601 lawrence Av E,
1996,Scarborough,Restaurants,January's Restaurant & Tavern,678 Kennedy,
1996,Scarborough,Restaurants,Japanese Teppanyaki,355 Bamburgh Cir,
1996,Scarborough,Restaurants,Jasmine Chinese Food Ltd,3850 Sheppard Av E,
1996,Scarborough,Restaurants,Jerusalem Restaurant,,
1996,Scarborough,Restaurants,Jin Peking Restaurant,4386 Sheppard Av E,
1996,Scarborough,Restaurants,Joe's Kitchen,3 Chelwood,
1996,Scarborough,Restaurants,Joey's Only Seafood Restaurant,65 Rylander,
1996,Scarborough,Restaurants,John Anderson Charcoal Broiled Hamburgers,561 Markham Rd,
1996,Scarborough,Restaurants,John Anderson Charcoal Broiled Hamburgers,1993 Lawrence Av E,
1996,Scarborough,Restaurants,John Anderson Charcoal Broiled Hamburgers,2832 Victoria Park,
1996,Scarborough,Restaurants,John Anderson Charcoal Broiled Hamburgers,2328 Kingston Rd,
1996,Scarborough,Restaurants,John & Sophies Place,2623 Lawerence Av E,
1996,Scarborough,Restaurants,Johnny's Hamburgers,2595 Victoria Park,
1996,Scarborough,Restaurants,Joni J's Eater & Pub,2422 Kingston Rd,
1996,Scarborough,Restaurants,Jubilee Sports Bar & Grill,799 Brimley,
1996,Scarborough,Restaurants,Jump'n' Jack's,1891 Kennedy,
1996,Scarborough,Restaurants,Just Desserts,4002 Sheppard Av E,
1996,Scarborough,Restaurants,Just Fish ,5200 Finch E,
1996,Scarborough,Restaurants,KC McFly's,1717 Victoria Park,
1996,Scarborough,Restaurants,Kagoshima,221 Ellesmere,
1996,Scarborough,Restaurants,Kally's Restaurants & Banquet Rooms,430 Nugget,
1996,Scarborough,Restaurants,Kally's Restaurants & Banquet Rooms,2938 Eglinton E,
1996,Scarborough,Restaurants,Kar Hing Fast Food ,2551 Pharmacy Av,
1996,Scarborough,Restaurants,Katsura Japanese Restaurant The Prince Hotel,900 York Mills,
1996,Scarborough,Restaurants,Kebob Friendly Pub Ltd,116 Ellesmere,
1996,Scarborough,Restaurants,Keg Restaurants Ltd,60 Estate Dr,
1996,Scarborough,Restaurants,Kelsey's ,2201 Ellesmere,
1996,Scarborough,Restaurants,Kelsey Restaurant,3100 Steeles E,
1996,Scarborough,Restaurants,Kennedy Town Restaurant,2398 Eglinton E,
1996,Scarborough,Restaurants,Kenny Rogers Roasters,2642 Eglinton E,
1996,Scarborough,Restaurants,Kenny's Noodle ,4227 Sheppard Av E,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,2848 Ellesmere,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,3359 Danforth,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,2567 Eglinton E,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,1338 Kennedy Rd,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,820 Kingston,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,2799 Kingston,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,3351 Lawrence Av E,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,1760 Lawrence Av E,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,5500 Lawrence Av E,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,3495 Sheppard Ave E,
1996,Scarborough,Restaurants,Kentucky Fried Chicken,5109 Sheppard Av E,
1996,Scarborough,Restaurants,,,
1996,Scarborough,Restaurants,Kiku Sushi Market,4386 Sheppard Av E,
1996,Scarborough,Restaurants,Kimura Sushi,4035 Gordon Baker,
1996,Scarborough,Restaurants,King Georges Arm,2501 Victoria Park,
1996,Scarborough,Restaurants,King Noodle Delight,271 Old Kingston,
1996,Scarborough,Restaurants,King's Restaurant,2005 Eglinton E,
1996,Scarborough,Restaurants,Kong's Chinese Food,2440 Kingston Rd,
1996,Scarborough,Restaurants,Korean Barbecue Restaurant Ltd,3280 Midland,
1996,Scarborough,Restaurants,Korean Village Han Kuk Kwan Restaurant,628 Bloor W,
1996,Scarborough,Restaurants,Koya of Japan,Scarborough Town Center,
1996,Scarborough,Restaurants,Kracker Barrels Inc,4569 Kingston Rd,
1996,Scarborough,Restaurants,Kum Hong BBQ Restaurant,2094 Brimley Rd,
1996,Scarborough,Restaurants,Kwinter J Gourmet Hot Dogs,Scarborough Town Center,
1996,Scarborough,Restaurants,L&J Restaurant,2302 Eglinton E,
1996,Scarborough,Restaurants,La Fenice,319 King W,
1996,Scarborough,Restaurants,Lan Kee BBQ Restaurant,4 Greystone Walk,
1996,Scarborough,Restaurants,Lanterns,1167 Victoria Park,
1996,Scarborough,Restaurants,La Pentola Ristorante,1671 Eglinton E,
1996,Scarborough,Restaurants,La Petite Family Restaurant,223 Morrish,
1996,Scarborough,Restaurants,La Salle Restaurant,2365 Eglinton E,
1996,Scarborough,Restaurants,Le Baron Steak House,425 Church,
1996,Scarborough,Restaurants,Le Continental Dining Room The Prince Hotel,900 York Mills,
1996,Scarborough,Restaurants,Leo's Dining Lounge,4455 Sheppard Av E,
1996,Scarborough,Restaurants,Le Trou Normand Restaurant,90 Yorkville,
1996,Scarborough,Restaurants,Liberty Restaurant,2883 Lawrence Av E,
1996,Scarborough,Restaurants,Lichee Garden,595 Bay,
1996,Scarborough,Restaurants,Little Bavaria Restaurant,3222 Eglinton E,
1996,Scarborough,Restaurants,Little Gleener's,1800 Kennedy,
1996,Scarborough,Restaurants,Loose Caboose,2240 Midland,
1996,Scarborough,Restaurants,Lucky Lin's Restaurant,226 markham Rd,
1996,Scarborough,Restaurants,Lung Tung BBQ Food,4227 Sheppard Av E,
1996,Scarborough,Restaurants,Madras Palace,1249 Ellesmere,indian
1996,Scarborough,Restaurants,Mama Bear's ,2573 Victoria Park,
1996,Scarborough,Restaurants,Manchu Wok,1 Eglinton Sq,
1996,Scarborough,Restaurants,Manchu Wok,725 Warden,
1996,Scarborough,Restaurants,Mandalay Restaurant,3478 Lawrence Av E,
1996,Scarborough,Restaurants,Mandarin Restaurant,2206 Eglinton E,
1996,Scarborough,Restaurants,Maple Garden,30 Dean Park,
1996,Scarborough,Restaurants,Mardi Gras Restaurant & Tavern,777 Warden,
1996,Scarborough,Restaurants,Markham Garden Chinese Food,870 Markham Rd,
1996,Scarborough,Restaurants,Marz Diner,3049 Kingston Rd,
1996,Scarborough,Restaurants,Masa Japanese Restaurant,205 Richmond W,
1996,Scarborough,Restaurants,Masala ,1163 Ellesmere,
1996,Scarborough,Restaurants,Mason Foods Ltd,2540 Eglinton E,
1996,Scarborough,Restaurants,Master Cafe,701 Evans,
1996,Scarborough,Restaurants,Max Burgers,789 Warden,
1996,Scarborough,Restaurants,Max Cafe Bar & Grill,1515 Birchmount,
1996,Scarborough,Restaurants,Max's At Bayview Village,Bayview Village Plaza,
1996,Scarborough,Restaurants,McCowan Fish & CHIps,623 McCowan,
1996,Scarborough,Restaurants,McDonald's Restaurants,2480 Gerrard E,
1996,Scarborough,Restaurants,MCTaggart's Pub & Eatery Ltd,4286 Kingston Rd,
1996,Scarborough,Restaurants,Mei CHuen Fast Food Restaurant,3301 McNicoll,
1996,Scarborough,Restaurants,Medieval Times,Exhibition Pl,
1996,Scarborough,Restaurants,Mei Garden Chinese Restaurant,127 Island Rd,
1996,Scarborough,Restaurants,Melford Restaurant,10 Melford Dr,
1996,Scarborough,Restaurants,Melinas Family Restaurant,639 McCowan,
1996,Scarborough,Restaurants,Michelangelo Fine Italian Cuisine,1910 Gerrard E,
1996,Scarborough,Restaurants,Midtown Chinese Restaurant,4227 Sheppard Av E,
1996,Scarborough,Restaurants,Mikado Japanese Restaurant,114 Laird Dr,
1996,Scarborough,Restaurants,Mikasa Japanese Restaurant,3330 Pharmacy Av,
1996,Scarborough,Restaurants,Ming's Noodle,4227 Sheppard Av E,
1996,Scarborough,Restaurants,Minos Restaurant & Bakery,2034 Lawrence Av E,
1996,Scarborough,Restaurants,Mirra's Place,3153 Dufferin,Italian
1996,Scarborough,Restaurants,Mister Burger,23 Lapsley,
1996,Scarborough,Restaurants,Mister Chop SUey,1873 Lawrence Av E,
1996,Scarborough,Restaurants,Mother Tucker's,,
1996,Scarborough,Restaurants,Mother's Restaurants,31 Tapscott,
1996,Scarborough,Restaurants,Mr Burger,5745 Finch E,
1996,Scarborough,Restaurants,Mr Grill,3342 Danforth Av,
1996,Scarborough,Restaurants,Mr Jerk,1166 Morningside,
1996,Scarborough,Restaurants,Mr Paul Pizza Inc,136 Orton Park,
1996,Scarborough,Restaurants,Mr Sub,1131 Markham Rd,
1996,Scarborough,Restaurants,Mr Submarine Limited,1923 Eglinton E,
1996,Scarborough,Restaurants,Mr Sushi Sushi,2579 Victoria Park,
1996,Scarborough,Restaurants,Mr Taco International Inc,1571 Sandhurst Cir,
1996,Scarborough,Restaurants,Mr Win BBQ Take Out,3290 Midland,
1996,Scarborough,Restaurants,Mr Wong's Super Buffet,1221 Markham Rd,
1996,Scarborough,Restaurants,Mr Zee's Bar & Eatery,1523 Birchmount ,
1996,Scarborough,Restaurants,Mrs Vanelli's Fresh Italian Foods,300 Borough Dr,
1996,Scarborough,Restaurants,Mrs Vanelli's Pizza & Italian Foods,Eglinton Square Shopping Centre,
1996,Scarborough,Restaurants,Munchies,4190 Kingston Rd,
1996,Scarborough,Restaurants,Nasib's Falafel,1060 Kennedy ,
1996,Scarborough,Restaurants,Nazarene Food Court,2069 Lawrence Av E,
1996,Scarborough,Restaurants,Neon Coffee Shop,706 Danforth Av,
,Scarborough,Restaurants,Neptune's Cove Steak & Seafood House,Bayview Village,
1996,Scarborough,Restaurants,New Classic Cantoneses,355 Bamburgh Cir,
1996,Scarborough,Restaurants,New Devi Food,1877 Lawrence Av E,sri lankan
1996,Scarborough,Restaurants,New Eastown Restaurant,1056 Kingston Rd,
1996,Scarborough,Restaurants,New Fountain Ltd,3833 Midland,
1996,Scarborough,Restaurants,New King Chai Restaurant,1806 Pharmacy Av,
1996,Scarborough,Restaurants,New Palm Court Restaurant,2829 Eglinton E,
1996,Scarborough,Restaurants,New Peking Restaurant,3380 Midland,
1996,Scarborough,Restaurants,New York Fries,Scarborough Town Centre,
1996,Scarborough,Restaurants,Nicey's Take-Out,54 Morecambe Gate,
1996,Scarborough,Restaurants,Nick's Coffee Shop,2055 Kennedy,
1996,Scarborough,Restaurants,Nihon Grill House,2301 Brimley,
1996,Scarborough,Restaurants,Nikiko Japanese Restaurant,885 Progress,
1996,Scarborough,Restaurants,Niko's Restaurant,1421 Danforth Av,
1996,Scarborough,Restaurants,Noodle Cafe,3517 Kennedy,
1996,Scarborough,Restaurants,Noodle Delight,2555 Victoria Park,
1996,Scarborough,Restaurants,Norman's Gourmet Sandwich & Coffee Shop,1921 Eglinton E,
1996,Scarborough,Restaurants,Nova 341 Pizza & Wings Ltd,2856 Ellesmere,
1996,Scarborough,Restaurants,Oceanview Restaurant & Tavern,4637 Kingston Rd,
1996,Scarborough,Restaurants,Octagon Restaurant,7529 Yonge,
1996,Scarborough,Restaurants,Old Angelo's Restaurant,45 Elm,
1996,Scarborough,Restaurants,Old Country Inn,198 Main Street,Austrian
1996,Scarborough,Restaurants,Old Liverpool House,1294 Kingston Rd,
1996,Scarborough,Restaurants,Old Scott House,520 Progress,
1996,Scarborough,Restaurants,Ollie's Country Fare,2826 Markham Rd,
1996,Scarborough,Restaurants,Omonia Restaurant & Tavern Ltd,426 Danforth Av,BBQ
1996,Scarborough,Restaurants,One Love West Indian & Canadian Dishes,3212 Danforth Av,
1996,Scarborough,Restaurants,Oriental Food Delights,4188 Finch E,ethnic
1996,Scarborough,Restaurants,Oriental Grill ,1571 Sandhurst Cir,ethnic
1996,Scarborough,Restaurants,Oriental Indian Restaurant,2783 Danforth Av,indian
1996,Scarborough,Restaurants,Oriental Seafood House,735 Middlefield,ethnic
1996,Scarborough,Restaurants,P Jays Take-Out,20 Southlawn Dr,
1996,Scarborough,Restaurants,Pa Fook BBQ House Ltd,4271 Sheppard Av E,
1996,Scarborough,Restaurants,Pacific Restaurant,4466 Sheppard Av E,
1996,Scarborough,Restaurants,Pagoda Chinese Foods ,80 Ellesmere,
1996,Scarborough,Restaurants,Pai Szu Cafe,3601 Victoria Park,
1996,Scarborough,Restaurants,Palace Restaurant,2240 Midland,
1996,Scarborough,Restaurants,Palm Beach 27,1221 Markham Rd,
1996,Scarborough,Restaurants,Pasta Plus,Morningside Mall,
1996,Scarborough,Restaurants,Paul Wong Fine CHinese Cuisine,376 Kingston Rd,
1996,Scarborough,Restaurants,Peking Garden Restaurant,4532 Kingston Rd,Chinese
1996,Scarborough,Restaurants,Peoples Canteen,3838 Midland,
1996,Scarborough,Restaurants,Pepper's Deli & Eatery,3454 Danforth Av,
1996,Scarborough,Restaurants,Perfect Chinese Restaurant Ltd,4386 Sheppard Av E,
1996,Scarborough,Restaurants,Peter's Fine Dining,5701 Hwy 7,
1996,Scarborough,Restaurants,Petey Koulay's Tap & Grill,1625 Military Trl,
1996,Scarborough,Restaurants,Pho Hoa Restaurant,4271 Sheppard Av E,
1996,Scarborough,Restaurants,Pho 88 Vietnamese Famous Beef Noodles Soup,250 Alton Towers Cir,
1996,Scarborough,Restaurants,Phuket Pearl Thai Cuisine Restaurant,4390 Steeles E,
1996,Scarborough,Restaurants,Piazza Manna,100 Consilium Pl,
1996,Scarborough,Restaurants,Pizza Affair Restaurant,1154 Morningside,
1996,Scarborough,Restaurants,Pizza Delight,2987 Kingston Rd,
1996,Scarborough,Restaurants,Pizza Magica Restaurant,200 Bellamy N,
1996,Scarborough,Restaurants,Pizza Plus,31 Tapscott,
1996,Scarborough,Restaurants,Pizza Time,2228 Kingston Rd,
1996,Scarborough,Restaurants,Pizzamania Restaurant,155 Morningside,
1996,Scarborough,Restaurants,Pizzeria Casa Piccola,80 Ellesmere,
1996,Scarborough,Restaurants,Plum Tree Express,85 Ellesmere,
1996,Scarborough,Restaurants,Pop Subs,5 Bonis,
1996,Scarborough,Restaurants,Popeyes Famous Fried Chicken& Biscuits,2633 Lawrence Av E,
1996,Scarborough,Restaurants,Premier Chinese Food Take OUt & Delivery,4080 Sheppard Av E,
1996,Scarborough,Restaurants,Primo Pizza,653 McCowan,
1996,Scarborough,Restaurants,Prosperity Restaurant,1831 Larence Av E,
1996,Scarborough,Restaurants,Quarry Cafe,2560 Gerrard E,
1996,Scarborough,Restaurants,Queen's Plate Steakhouse & Taven,3473 Kingston Rd,
1996,Scarborough,Restaurants,Rafferty's,2575 Eglinton E,
1996,Scarborough,Restaurants,Rainbow Restaurant,448 Kennedy,
1996,Scarborough,Restaurants,Rangoon Restaurant & Bakery,1067 Midland,
1996,Scarborough,Restaurants,Real McCoy Charcoal Burger,1033 Markham Rd,
1996,Scarborough,Restaurants,Red Lobster,1125 Markham Rd,
1996,Scarborough,Restaurants,Red Lobster,3252 Sheppard Ave E,
1996,Scarborough,Restaurants,Regent Chinese Restaurant Inc,3330 Pharmacy,
1996,Scarborough,Restaurants,Reicoh Restaurant & Take Out,5210 Finch E,
1996,Scarborough,Restaurants,Relax Bar & Grill,5780 Sheppard Av E,
1996,Scarborough,Restaurants,Remezzo Italian Bistro,3335 Sheppard AvE,
1996,Scarborough,Restaurants,Ritz,4531 Sheppard Av E,
1996,Scarborough,Restaurants,Riviera Pizza,2258 Kingston Rd,
1996,Scarborough,Restaurants,Rock 'n' Diner ,900 Don Mills,
1996,Scarborough,Restaurants,Roland's Take-Out Restaurant,2900 Eglinton E,
1996,Scarborough,Restaurants,Romeo's Pizza Restaurant,1723 Lawrence Av E,
1996,Scarborough,Restaurants,Roosters Ribhouse,4630 Kingston Rd,
1996,Scarborough,Restaurants,Rossini Italia Ristorante,1988 Avenue Rd,
1996,Scarborough,Restaurants,Roti Hut,351 Pitfield,Caribbean
1996,Scarborough,Restaurants,Roti & Pelau,15 Lapsley,
1996,Scarborough,Restaurants,Roti Spot,4383 Kingston Rd,
1996,Scarborough,Restaurants,Roti Supreme West Indian Restaurant,2797 Eglinton E,
1996,Scarborough,Restaurants,Route 66 Roadside Grill & Bar,Eglinton Sq,
1996,Scarborough,Restaurants,Royal Queen Restaurant Inc,3150 Eglinton E,
1996,Scarborough,Restaurants,Rua De Macau Kitchen,4192 Sheppard Av E,
1996,Scarborough,Restaurants,Ruby Chinese Restaurant Ltd,1571 Sandhurst Cir,
1996,Scarborough,Restaurants,Sadaghat Restaurant,3342 Danforth Av,ethnic
1996,Scarborough,Restaurants,Saini's Chicken Place,2 Greystone Walk,
1996,Scarborough,Restaurants,Saini's Chicken Place & Sports Bar,3475 Lawrence Av E,
1996,Scarborough,Restaurants,St Louis Bar & Grill,2050 Yonge,
1996,Scarborough,Restaurants,St Thomas Street Restaurant,140 York Blvd,
1996,Scarborough,Restaurants,Sam-lao Noodles & Congees Expert Restaurant,3290 Midland,
1996,Scarborough,Restaurants,Sam May Chinese BBq Food,4465 Sheppard Av E,
1996,Scarborough,Restaurants,Sam Woo BBQ ,375 Bamburgh Cir,
1996,Scarborough,Restaurants,Sanson's Restrnt,1215 Ellesmere,
1996,Scarborough,Restaurants,Santorini Grill,288 John,
1996,Scarborough,Restaurants,Santos Place,3330 Lawrence Av E,
1996,Scarborough,Restaurants,Saras Srilankan West East Indian Fast Food,2525 Pharmacy Av,sri lankan
1996,Scarborough,Restaurants,Sasaya Japanese Restaurant,257 Eglinton W,
1996,Scarborough,Restaurants,Sashimi House Ltd,4271 Sheppard Av E,
1996,Scarborough,Restaurants,Scaramouche Restaurant Pasta Bar & Grill,1 Benvenuto Pl,
1996,Scarborough,Restaurants,Scarborough Chinese Food,2871 Kingston Rd,
1996,Scarborough,Restaurants,Scarborough Palace Restaurant & Take Out,3256 Lawrence Av E,
1996,Scarborough,Restaurants,School Fine Dining,4121 Fourteenth,
1996,Scarborough,Restaurants,Scotch Corner A Scottish Restaurant & Bar,1109 Victoria Park,
1996,Scarborough,Restaurants,Scott House,520 Progress,
1996,Scarborough,Restaurants,Sea Shack Seafood Restaurant Ltd,2130 Lawrence Av E,
1996,Scarborough,Restaurants,Select Sandwich ,2900 Warden,
1996,Scarborough,Restaurants,Seoul Village BBQ Restaurant,4810 Sheppard Av E,
1996,Scarborough,Restaurants,Seventh Heaven Fast Food ,2301 Brimley,
1996,Scarborough,Restaurants,Shamrock Burgers & Pizza,6109 Kingston,
1996,Scarborough,Restaurants,Shark City Bar & Grill,117 Eglinton E,
1996,Scarborough,Restaurants,Sherry's Coffee SHop,773 Warden,
1996,Scarborough,Restaurants,Shuffle Bar & Grill,1423 Kingston Rd,
1996,Scarborough,Restaurants,Silver Dragon Restaurant & Tavern,4640 Kingston Rd,
1996,Scarborough,Restaurants,Simon's Bar & Grill,4528 Kingston Rd,
1996,Scarborough,Restaurants,Smokin' Crow ,20 Milner Business Court,
1996,Scarborough,Restaurants,Soho Two Restaurant Tavern,2393 Eglinton E,
1996,Scarborough,Restaurants,South Asia Malaysian Cuisine,3380 Midland,
1996,Scarborough,Restaurants,Springwaters Family Restaurant,markville SHopping Centre,
1996,Scarborough,Restaurants,Stable Valley Restaurant & Bar,2351 Kennedy,
1996,Scarborough,Restaurants,Star Wars Burgers,723 Kennedy,
1996,Scarborough,Restaurants,Steak Queen ,1795 Victoria Park,
1996,Scarborough,Restaurants,Stephen's Family Restaurant,3420 Lawrence Ave E,
1996,Scarborough,Restaurants,Stonehouse Restaurant,1399 Kennedy Rd,
1996,Scarborough,Restaurants,Sub Mr,55 Eglinton Sq,
1996,Scarborough,Restaurants,Subway Sandwiches & Salads,2555 Victoria Park,
1996,Scarborough,Restaurants,Subway Sandwiches & Salads,5091 Sheppard Av E,
1996,Scarborough,Restaurants,Subway Sandwiches & Salads,31 Tapscott,
1996,Scarborough,Restaurants,Subway Sandwiches & Salads,462 Birchmount,
1996,Scarborough,Restaurants,Subway Sandwiches & Salads,3585 Lawrence Av E,
1996,Scarborough,Restaurants,Subwing,2420 Eglinton E,
1996,Scarborough,Restaurants,Sultan's Tent,1280 Bay ,
1996,Scarborough,Restaurants,Summerfields Cafe & Brasserie,Scarborough Town Centre,
1996,Scarborough,Restaurants,Sun King Seafood Restaurant,4128 Sheppard Av E,
1996,Scarborough,Restaurants,Sun Nga Seafood Restaurant,3325 Victoria Park,
1996,Scarborough,Restaurants,Sun Set Hut Caribbean Ital Takeout Food,741 Pharmacy Av,
1996,Scarborough,Restaurants,Sun Tung Shing Restaurant,4168 Fince E,
1996,Scarborough,Restaurants,Sun Yee Tung Hot Pot Ltd,25 Glen Watford Dr,
1996,Scarborough,Restaurants,Sunrise Caribbean Restaurants ,4306 Kingston Rd,
1996,Scarborough,Restaurants,Sunshine's Restaurant,Bayview Village Shopping Centre,
1996,Scarborough,Restaurants,Sweet Dreams Karaoke Restaurant,1001 Sandhurst Cir,
1996,Scarborough,Restaurants,Sweetheart Donut & Cafe,2549 Warden,
1996,Scarborough,Restaurants,Swiss Chalet,3400 Danforth Av,
1996,Scarborough,Restaurants,Sylvan's Palace Restaurant,4810 Sheppard Av E,
1996,Scarborough,Restaurants,T&L Restaurant,4219 Sheppard Av E,
1996,Scarborough,Restaurants,T O CHicken & Wings,1961 Lawrence Av E,
1996,Scarborough,Restaurants,Taco Bell,3290 Sheppard Av E,
1996,Scarborough,Restaurants,Taisho Japanese Restaurant,3290 Midland,
1996,Scarborough,Restaurants,Taj Kapuri Paan & Donair,1165 Victoria Park,south asian
1996,Scarborough,Restaurants,Tak Hing Hot Pot Restaurant,2543 Warden,
1996,Scarborough,Restaurants,Tak Kee Restaurant,3300 Midland,
1996,Scarborough,Restaurants,Take A Break Cafe,3630 Lawerence Av E,
1996,Scarborough,Restaurants,Take Out King,5800 Sheppard Av E,
1996,Scarborough,Restaurants,Takesushi Restaurant,22 Front W,
1996,Scarborough,Restaurants,Tandoori Hut,2245 Kennedy,south asian
1996,Scarborough,Restaurants,Tanisha Palace ,1173 Victoria Park,
1996,Scarborough,Restaurants,Tapp's Restaurant,5630 Finch E,
1996,Scarborough,Restaurants,Tara Inn,2365 Kingston,
1996,Scarborough,Restaurants,Taste Of Noodles Inc,2101 Brimley,
1996,Scarborough,Restaurants,Tastes Hohoho Cafe & BBQ,1190 Kennedy,
1996,Scarborough,Restaurants,Tasty Take-Out,1179 Victoria Park,
1996,Scarborough,Restaurants,Taya's Family Restaurant,2260 Birchmount,
1996,Scarborough,Restaurants,Ted's Restaurant,404 Old Kingston Rd,
1996,Scarborough,Restaurants,Ten-ichi Japanese Restaurant,4810 Sheppard Av E,
1996,Scarborough,Restaurants,Terrace Brae Restaurant Ltd,3601 Lawrence Av E,
1996,Scarborough,Restaurants,Terry's Restaurant & Bar,1920 Ellesmere,
1996,Scarborough,Restaurants,Tex's Grill,91 Rylander,
1996,Scarborough,Restaurants,Thai Garden Restaurant,4810 Sheppard Av E,
1996,Scarborough,Restaurants,Thai Royal Seafood Restaurant,2900 Markham Rd,
1996,Scarborough,Restaurants,The Burger Palace,Bridlewood Mall,
1996,Scarborough,Restaurants,The Friendly Greek Restaurant,30 Bertrand,
1996,Scarborough,Restaurants,The Friendly Greek Restaurant,1415 Kennedy,
1996,Scarborough,Restaurants,The Great Steak & Fry Co,210 SilverStar Bl,
1996,Scarborough,Restaurants,The Roti Place,3300 Lawrence Av E,
1996,Scarborough,Restaurants,Timber Creek Lodge,5328 Hwy 7,
1996,Scarborough,Restaurants,Tin's Restaurant,325 Bamburgh Cir,
1996,Scarborough,Restaurants,Tiro's Diner,629 Pharmacy Av,
1996,Scarborough,Restaurants,Tom Jones Steakhouse & Seafood,17 Leader Ln,
1996,Scarborough,Restaurants,Tommy's Restaurant & Bar,575 Markham Rd,
1996,Scarborough,Restaurants,Tom's Coffee SHop,1333 Neilson,
1996,Scarborough,Restaurants,Tony Roma's A Place For Ribs,10 Carlson,
1996,Scarborough,Restaurants,Tony's Restaurant & Bar,2555 Victoria Park,
1996,Scarborough,Restaurants,Top Hill Restaurant & Sports Bar,1548 Warden,
1996,Scarborough,Restaurants,Topiary's Steak & Seafood,3215 Derry Rd E,
1996,Scarborough,Restaurants,Toriichi Food Corp Of Canada,3555 Kingston Rd,
