Year,City,YP_Section,Name,Address,Cuisine
2006,Markham,restaurants,day & night firewood steakhouse,2 fenton rd,
2006,Markham,restaurants,decent seafood rest ltd,7750 kennedy rd,
2006,Markham,restaurants,delicious kitchen,398 ferrier,
2006,Markham,restaurants,deluxe chinese cuisine,8601 warden av,
2006,Markham,restaurants,dimension wifi cafe & lounge,200 town centre blvd,
2006,Markham,restaurants,dinarte's bistro on main ,6146 main,
2006,Markham,restaurants,ding tai fung shanghai dim sum,3235 hwy 7 ,
2006,Markham,restaurants,dong bei wang rest,4300 steeles e,
2006,Markham,restaurants,country stop burgers,15101 hwy 48,
2006,Markham,restaurants,country style donuts,5886 main,
2006,Markham,restaurants,cravins rest,727- woodbine av,
2006,Markham,restaurants,crown eatery & cafe,18 crown steel dr,
2006,Markham,restaurants,dragon boat chinese rest,1661 denison,
2006,Markham,restaurants,duchess of markham the,53 main st,
2006,Markham,restaurants,duncan house fine dining,125 moatfield dr,
2006,Markham,restaurants,earl of whitchurth the,6204 main,
2006,Markham,restaurants,east pearl shanghai cuisine,3255 hwy 7 ,
2006,Markham,restaurants,east side mario's,5060 hwy 7,
2006,Markham,restaurants,east side mario's rest,5887 main,
2006,Markham,restaurants,eastern breeze,1661 denison,
2006,Markham,restaurants,eastern rest,1 stone mason dr,
2006,Markham,restaurants,eat with fun roast rest inc,8392 kennedy ,
2006,Markham,restaurants,eddy's steak house,8199 yonge,
2006,Markham,restaurants,emcee rest & karoke pub,8375 woodbine ,
2006,Markham,restaurants,emrald isle the,6298 Main st,
2006,Markham,restaurants,epic,100 front w,
2006,Markham,restaurants,eurest dining services,3500 steeles e,
2006,Markham,restaurants,excellent bbq house,3636 steeles e,
2006,Markham,restaurants,extreme pita the,7690 markham,
2006,Markham,restaurants,faboulous sea food rest,7220 kennedy rd,
2006,Markham,restaurants,fairview cantonese cuisine,8362 kennedy rd,
2006,Markham,restaurants,famous sams rest,12275 woodbine av,
2006,Markham,restaurants,famous seafood rest,7220 kennedy rd,
2006,Markham,restaurants,fang's rest,3225 hwy 7,
2006,Markham,restaurants,fickle pickle dining lounge,6302 main st,
2006,Markham,restaurants,fire & ice,25 cochrane dr,
2006,Markham,restaurants,firefly seafood & steak house,3229 hwy 7,
2006,Markham,restaurants,fish house the,2035 sheppard av e,
2006,Markham,restaurants,foclo's ristorante,42 main n,
2006,Markham,restaurants,14th avenue rest & bar,590 alden,
2006,Markham,restaurants,frankie's tomatto's,7225 woodbine,
2006,Markham,restaurants,french cuisine,4390 steeles e,
2006,Markham,restaurants,friendly's,7750 birchmount,
2006,Markham,restaurants,george's tastee bakery & deli,600 denison,
2006,Markham,restaurants,golden fall dumpling,8392 kennedy rd,
2006,Markham,restaurants,golden fountain rest,6291 main ,
2006,Markham,restaurants,golden griddle family rest,7100 woodbine,
2006,Markham,restaurants,golden regency rest,4300 steeles av e,
2006,Markham,restaurants,golden shanghai rest,7750 kennedy,
2006,Markham,restaurants,good taste garden,4300 steeles av e,
2006,Markham,restaurants,graceful vegetarian rest ltd,4396 steeles av e,
2006,Markham,restaurants,grand island seafood & steak house,548 carlton,
2006,Markham,restaurants,grand lake chinese cuisine & banquet,8362 kennedy rd,
2006,Markham,restaurants,grand yatt chinese rest,9019 bayview av,
2006,Markham,restaurants,great canadian bagel the,3000 steeles av e,
2006,Markham,restaurants,greek 2 go ,8 washington,
2006,Markham,restaurants,grill express,7634 woodbine,
2006,Markham,restaurants,grill & grape rest at cullen gardens,300 taunton rd w,
2006,Markham,restaurants,grotto noodle house the,398 ferrier ,
2006,Markham,restaurants,hama japanese rest,4372 steeles av e,
2006,Markham,restaurants,hanson rest,3721 aurora rd,
2006,Markham,restaurants,harvey's rest,5284 hwy 7 w,
2006,Markham,restaurants,harvey's rest,40 kirkham,
2006,Markham,restaurants,ho cheng bbq house,8360 kennedy,
2006,Markham,restaurants,hollywood free topping pizza,18 ringwood dr,
2006,Markham,restaurants,home of japan,50 lockridge,
2006,Markham,restaurants,honey garlic buffet inc,61 buchanan dr ,
2006,Markham,restaurants,host fine indian cuisine the,670 hwy 7 ,indian
2006,Markham,restaurants,house of chan steak'n lobster dining lounge,876 eglinton w,
2006,Markham,restaurants,howard johnson hotel toronto,555 cochrane dr,
2006,Markham,restaurants,hua lian tai pink xian,3636 steeles e,
2006,Markham,restaurants,il postino ristorante inc,186 main,
2006,Markham,restaurants,ilpunji sushi house,8360 kennedy,
2006,Markham,restaurants,inaka sushi house,8380 kennedy,
2006,Markham,restaurants,india sweets rest,280 elson,indian
2006,Markham,restaurants,ithaca rest,5308 hwy 7,
2006,Markham,restaurants,jade's finest chinese food,18 ringwood dr,
2006,Markham,restaurants,jake's on main,202 main,
2006,Markham,restaurants,jamie express,4300 steeles e,
2006,Markham,restaurants,japanese express,4350 steeles e,
2006,Markham,restaurants,java shop cafe,3760 14th,
2006,Markham,restaurants,jimmy the greek,5000 hwy 7,
2006,Markham,restaurants,jing chuan garden,8362 kennedy rd,
2006,Markham,restaurants,joe maggiano's itanlian steakhouse & BAR,2450 SHEPPARD AV E,
2006,Markham,restaurants,JOHNNY BISTRO,5 washington,
2006,Markham,restaurants,jug heads diner,6242 main,
2006,Markham,restaurants,juice zone,5000 hwy 7,
2006,Markham,restaurants,jungle cafe,3229 hwy 7 e,
2006,Markham,restaurants,ka hing kitchen,4300 steeles e,
2006,Markham,restaurants,kagoshima japanese rest,8362 kennedy rd,
2006,Markham,restaurants,kally's rest & banquet halls,430 nugget,
2006,Markham,restaurants,kam hing bbq,1661 denison,
2006,Markham,restaurants,kamal's bombay chowpatty rest,7200 markham rd,indian
2006,Markham,restaurants,kaze japanese cuisine ,9255 woodbine,
2006,Markham,restaurants,keg steakhouse & bar,60 estate dr,
2006,Markham,restaurants,kelsey's rest,3100 steeles e ,
2006,Markham,restaurants,kelsey's rest,kelsey's res,
2006,Markham,restaurants,kelsey's rest,7050 warden av,
2006,Markham,restaurants,kelsey's rest,2121 hwy 7,
2006,Markham,restaurants,kueng kee rest,7020 warden av,
2006,Markham,restaurants,keung's rest inc,8380 kennedy,
2006,Markham,restaurants,kfc,5863 hwy 7,
2006,Markham,restaurants,kfc,55 harvest moon dr,
2006,Markham,restaurants,kfc,2002 middlefield,
2006,Markham,restaurants,kimchi korean bbq cuisine,5892 main,
2006,Markham,restaurants,kostas eatery,4471 hwy 7 ,
2006,Markham,restaurants,la rosa grand hall,25 lanark rd,
2006,Markham,restaurants,larry & grankie rest,555 cochrane dr,
2006,Markham,restaurants,leaf pizza,1 raymerville dr,
2006,Markham,restaurants,le biftheque steak house,7501 woodbine,
2006,Markham,restaurants,lee's wok chinese rest,7665 kennedy rd,
2006,Markham,restaurants,lick's ice crean & burger shop,5308 hwy 7,
2006,Markham,restaurants,liu's q,3235 hwy 7 ,
2006,Markham,restaurants,livingwater rest,139 main st,
2006,Markham,restaurants,lobster trap rest,1962 avenue rd,
2006,Markham,restaurants,macdonal'ds rest,7630 markham,
2006,Markham,restaurants,magic wok cantonese cuisine ltd,4331 fourteenth,
2006,Markham,restaurants,main st grill,66 main st n,
2006,Markham,restaurants,maison du japon,7500 woodbine ,
2006,Markham,restaurants,major milliken pub & eatery,7710 kennedy rd,
2006,Markham,restaurants,man woo seafood rest,8425 woodbine,
2006,Markham,restaurants,manchu wok,markville shopping centre,
2006,Markham,restaurants,mandarin rest,7660 woodbine,
2006,Markham,restaurants,markham classic cafe,2 fincham,
2006,Markham,restaurants,markham peking house,3225 hwy 7,
2006,Markham,restaurants,markham sushi,17 wootten way n,
2006,Markham,restaurants,markham village pub & grill,9582 hwy 48,
2006,Markham,restaurants,match bar & grill,177 whitmore,
2006,Markham,restaurants,maydoh rest,1661 denison st,
2006,Markham,restaurants,mcdonald's rest,4390 steeles e,
2006,Markham,restaurants,mcdonald's rest,28 sandiford dr,
2006,Markham,restaurants,mcdonald's rest,5000 hwy 7,
2006,Markham,restaurants,mcdonald's rest,9291 hwy 48,
2006,Markham,restaurants,mcdonald's rest,3760 hwy 7 e,
2006,Markham,restaurants,mcdonald's rest,7600 kennedy,
2006,Markham,restaurants,mega wraps,3150 hwy 7,
2006,Markham,restaurants,metro square cafe rest,3636 steeles av e,
2006,Markham,restaurants,mhq karaoke bar,4300 steeles av e,
2006,Markham,restaurants,mickey rats bar & grill,6400 main,
2006,Markham,restaurants,milestones 5221,3760 hwy 7 e,
2006,Markham,restaurants,milliken rest,7725 birchmount rd,
2006,Markham,restaurants,misora japanese cuisine,3235 hwy 7 ,
2006,Markham,restaurants,mongolian grill,7131 kennedy rd,
2006,Markham,restaurants,moti mahal rest ltd,7850 woodbine av,south asian
2006,Markham,restaurants,mr hungarian rest,144 main n,
2006,Markham,restaurants,mr luk's chinese cuisine,3636 steeles e,
2006,Markham,restaurants,munchies burger,10 fincham,
2006,Markham,restaurants,nagoya japense rest,7750 kennedy,
2006,Markham,restaurants,negril baked goods & take out foods,2002 middlefield rd,
2006,Markham,restaurants,new city rest,8392 kennedy,
2006,Markham,restaurants,new fortune stone ltd,7010 warden av,
2006,Markham,restaurants,next level sports bar & lounge,346 main n,
2006,Markham,restaurants,noodle express,3636 steeles av e,
2006,Markham,restaurants,noodles star,9255 woodbine,
2006,Markham,restaurants,octagon rest the,7592 yonge,
2006,Markham,restaurants,old country inn,198 main st,
2006,Markham,restaurants,old scott house the,520 progress av,
2006,Markham,restaurants,owl & firkin the,7181 woodbine ,
2006,Markham,restaurants,parkway cafeteria ,100 allstate pkwy,
2006,Markham,restaurants,peaktop rest,3235 hwy 7 ,
2006,Markham,restaurants,pen lai chun,8362 kennedy,
2006,Markham,restaurants,peter's fine dining,5701 hwy 7,
2006,Markham,restaurants,pho hoa rest,3636 steeles e,
2006,Markham,restaurants,pho vietnamese rest,8525 mccowan rd,
2006,Markham,restaurants,phoenix noodle house,4350 steeles e,
2006,Markham,restaurants,phoenix rest,1 raymerville dr,
2006,Markham,restaurants,pickle barrel rest,5000 hwy 7,
2006,Markham,restaurants,pickle barrel rest,5941 leslie,
2006,Markham,restaurants,pizza hut,5071 hwy 7,
2006,Markham,restaurants,platforn 2 rest & bar,7354 woodbine,
2006,Markham,restaurants,popeyes chicken & biscuits,4997 hwy 7,
2006,Markham,restaurants,prime burger inc the,8384 woodine,
2006,Markham,restaurants,punzo's rest & catering,49 north lake rd,
2006,Markham,restaurants,quizno's subs,4981 hwy 7,
2006,Markham,restaurants,qiznos subs,7333 woodbine ,
2006,Markham,restaurants,rainbow wok rest,4855 14th,
2006,Markham,restaurants,rasoee the indian kitchen,4400 hwy 7,indian
2006,Markham,restaurants,red lobster,7291 yonge,
2006,Markham,restaurants,red lobster,1125 markham rd,
2006,Markham,restaurants,red lobster,3252 sheppard av e,
2006,Markham,restaurants,remezzo italian bistro,3335 sheppard av e,
2006,Markham,restaurants,remo rest & motel,124 dickson hill,
2006,Markham,restaurants,ringwood rest,5241 stouffville rd,
2006,Markham,restaurants,rocky mountain high rest & bar,125 york bl,
2006,Markham,restaurants,rolling pot,7077 kennedy rd,
2006,Markham,restaurants,ruth's chris steak house,145 richmond w,
2006,Markham,restaurants,saagar indian cuisine,7690 markham,indian
2006,Markham,restaurants,saeldo japanese rest,5762 hwy 7,
2006,Markham,restaurants,saikrupa delhi palace,9255 woodbine,indian
2006,Markham,restaurants,sandwich station inc ,2 fincham,
2006,Markham,restaurants,santorini grill,288 john,
2006,Markham,restaurants,santo's italian cuisine,10 royal orchard,
2006,Markham,restaurants,sapporo ichiban sushi,4300 steeles e,
2006,Markham,restaurants,satay rio rest,4350 steeles av e,
2006,Markham,restaurants,scaramouche rest pasta bar & grill,1 benevenuto pl,
2006,Markham,restaurants,school fine dining the,4121 14th av,
2006,Markham,restaurants,scott house,520 progress av,
2006,Markham,restaurants,sdy international trading company inc,5000 hwy 7,
2006,Markham,restaurants,select food services inc,60 columbia way,
2006,Markham,restaurants,select sandwich,5050 hood,
2006,Markham,restaurants,sentsuru sushi bar,3235 hwy 7,
2006,Markham,restaurants,seoul garden korean rest,4350 steeles e,
2006,Markham,restaurants,seoul ichibang,4300 steeles av e,
2006,Markham,restaurants,sgt pepper's pub & grill,5694 hwy 7,
2006,Markham,restaurants,shanghai river spring rest,4300 steeles e,
2006,Markham,restaurants,shoeless joe's rest,55 administration rd,
2006,Markham,restaurants,shoeless joe's stoufville,5892 main,
2006,Markham,restaurants,shopsy's deli & rest,7240 woodbine,
2006,Markham,restaurants,silk rd,4300 steeles e,
2006,Markham,restaurants,simkins 5,48 main n,
2006,Markham,restaurants,skyway jack's rest ,820 denison,
2006,Markham,restaurants,small rooms steak & seafood house,1181 finch w,
2006,Markham,restaurants,soca palace rest & bar,7380 mccowan,
2006,Markham,restaurants,spacco rest & billiard bar,2415 yonge,
2006,Markham,restaurants,spartans rest & sports bar,4724 jane,
2006,Markham,restaurants,spezzo ristorante,140 york blvd,
2006,Markham,restaurants,spicy mama rest,8360 kennedy,
2006,Markham,restaurants,stakeout,5401 main,
2006,Markham,restaurants,star walk,648 silver star,
2006,Markham,restaurants,stars of thai cuisine,3150 hwy 7,
2006,Markham,restaurants,station pizza parlour & spaghetti house,227 main n,
2006,Markham,restaurants,stouffville grill,5946 main,
2006,Markham,restaurants,subway,9275 hwy 48,
2006,Markham,restaurants,subway,9570 mccowan,
2006,Markham,restaurants,subway,3150 hwy 7,
2006,Markham,restaurants,subway,6605 hwy 7 e,
2006,Markham,restaurants,suede rest & lounge,117 eglinotn e,
2006,Markham,restaurants,sunlight snack & juice,8360 kennedy,
2006,Markham,restaurants,sunrise grill rest,11087 woodbine av,
2006,Markham,restaurants,sushi hut,3636 steeles e,
2006,Markham,restaurants,sushi on 7 inc,4568 hwy 7,
2006,Markham,restaurants,swagat rest & banquet hall,415 hood,ethnic
2006,Markham,restaurants,sweet culture inc inc,8392 kennedy,
2006,Markham,restaurants,sweet heart cafe,4580 hwy 7,
2006,Markham,restaurants,syogun japanese cuisine,8261 woodbine,
2006,Markham,restaurants,szechuan huai yang cuisine,3636 steeles e,
2006,Markham,restaurants,tacoyaki japan boat,3255 hwy 7 e,
2006,Markham,restaurants,tai wong kee cuisine,8360 kennedy,
2006,Markham,restaurants,tampa taps sports grill,6061 hwy 7,
2006,Markham,restaurants,tangerine asian cuisine,7690 markham rd,
2006,Markham,restaurants,taste of japan rest,7501 woodbine av,
2006,Markham,restaurants,taste of korea,4300 steeles e,
2006,Markham,restaurants,tasty house,3255 hwy 7 e,
2006,Markham,restaurants,tasty house,4350 steeles e,
2006,Markham,restaurants,tea shop 168 iv,4300 steeles e,
2006,Markham,restaurants,terra rest,8199 yonge,
2006,Markham,restaurants,thai food garden,6545 hwy 7,
2006,Markham,restaurants,thai one on ,7750 kennedy rd,
2006,Markham,restaurants,thaivilla,5812 main,
2006,Markham,restaurants,the bown kee rest,8360 kennedy,
2006,Markham,restaurants,the great canadian bagel,9275 hwy 48,
2006,Markham,restaurants,the lion of stouffville,5917 main,
2006,Markham,restaurants,thistle inn rest,48 main n,
2006,Markham,restaurants,369 shanghai dim sum,8380 kennedy rd,
2006,Markham,restaurants,tim hortons,12 all state pkwy,
2006,Markham,restaurants,tim hortons,656 hwy 7,
2006,Markham,restaurants,tim hortons,5990 16th av,
2006,Markham,restaurants,tim hortons,8310 mccowan rd,
2006,Markham,restaurants,tim hortons,8801 woodbine,
2006,Markham,restaurants,tim hortons,9251 woodbine,
2006,Markham,restaurants,timothy's steakhouse,17035 yonge,
2006,Markham,restaurants,timothy's world coffee,182 main,
2006,Markham,restaurants,ting woo rest,5051 hwy 7,
2006,Markham,restaurants,tokyo sushi,8366 woodbine,
2006,Markham,restaurants,tom jones steakhouse & seafood,17 leader ln,
2006,Markham,restaurants,tommy cooks,8515 mccowan,
2006,Markham,restaurants,topiary's steak & seafood,3215 derry rd e,
2006,Markham,restaurants,tremendous kitchen,8390 kennedy,
2006,Markham,restaurants,truffles-four seasons hotel toronto,21 avenue rd,
2006,Markham,restaurants,tsukiji sushi village,60 main n,
2006,Markham,restaurants,tucker's ezpress kitchen,7333 woodbine,
2006,Markham,restaurants,tutti fruitti holdings inc,100 allstate pkwy,
2006,Markham,restaurants,two roses italian rest,7780 woodbine ,
2006,Markham,restaurants,uncle joes family rest,124 main n,
2006,Markham,restaurants,unionville arms pub & grill,189 main,
2006,Markham,restaurants,unionville house rest,187 main st,
2006,Markham,restaurants,uptown bar & grill,144 main n,
2006,Markham,restaurants,viet hoi noodles house,4300 steeles e,
2006,Markham,restaurants,villa cafe,180 bullock dr,
2006,Markham,restaurants,village burger ltd,4430 hwy 7 ,
2006,Markham,restaurants,village steak and chop house,149 main ,
2006,Markham,restaurants,vinnie zucchini's italian eatery,1500 steeles w,
2006,Markham,restaurants,vip vietnamese rest,3229 hwy 7,
2006,Markham,restaurants,waiitng room cafe the,377 church,
2006,Markham,restaurants,wendy's rest,8801 woodbine,
2006,Markham,restaurants,wey shiang tsuen rest,3636 steeles e,
2006,Markham,restaurants,wild wing,20 fred varley dr,
2006,Markham,restaurants,windjammer fish & chips,markham shopping centre,
2006,Markham,restaurants,wing 88 bbq,3255 hwy 7,
2006,Markham,restaurants,wok of fortune,8360 kennedy ,
2006,Markham,restaurants,wong jessie,4390 steeles av e,
2006,Markham,restaurants,wonton time,4392 steeles av e,
2006,Markham,restaurants,yang yang's kitchen,4261 hwy 7 ,
2006,Markham,restaurants,yan's wok,3235 hwy 7 ,
2006,Markham,restaurants,you and i rest,8920 woodbine,
2006,Markham,restaurants,zhong's barbecue & noodle house ltd,3255 hwy 7 e,
